Time,Time Code,Provinces Name,Provinces Code,Household Access to safe Sanitation (in % of total Household) [HOU.STA.ACSN.ZS],Household Access to Safe Water (in % of total household) [HOU.H2O.ACSN.ZS]
2018,YR2018,"Nganjuk, Kab.",ID.JI.NJ,78.62595367,71.182724
2018,YR2018,"Ngawi, Kab.",ID.JI.NW,73.82766724,77.42436218
2018,YR2018,"Pacitan, Kab.",ID.JI.PC,89.40293121,69.36598206
2018,YR2018,"Pamekasan, Kab.",ID.JI.PK,67.0904541,69.98330688
2018,YR2018,"Pasuruan, Kab.",ID.JI.PR,76.16661835,63.17336655
2018,YR2018,"Pasuruan, Kota",ID.JI.PS,83.14755249,88.92690277
2018,YR2018,"Ponorogo, Kab.",ID.JI.PG,84.37684631,80.97213745
2018,YR2018,"Probolinggo, Kab.",ID.JI.PL,52.15330124,59.14428329
2018,YR2018,"Probolinggo, Kota",ID.JI.PO,80.7178421,82.991539
2018,YR2018,"Sampang, Kab.",ID.JI.SA,73.27294922,76.42506409
2018,YR2018,"Sidoarjo, Kab.",ID.JI.SD,87.05810547,86.40863037
2018,YR2018,"Situbondo, Kab.",ID.JI.SB,43.56473923,60.43322754
2018,YR2018,"Sumenep, Kab.",ID.JI.SM,62.76334,78.06921387
2018,YR2018,"Surabaya, Kota",ID.JI.SR,73.33578491,99.85234833
2018,YR2018,"Trenggalek, Kab.",ID.JI.TR,75.55554199,51.11876297
2018,YR2018,"Tuban, Kab.",ID.JI.TB,74.07316589,83.06907654
2018,YR2018,"Tulungagung, Kab.",ID.JI.TG,86.15640259,68.87129211
2018,YR2018,"Bengkayang, Kab.",ID.KB.BE,69.19651031,37.30046082
2018,YR2018,"Kapuas Hulu, Kab.",ID.KB.KH,72.28847504,56.4976387
2018,YR2018,"Kayong Utara, Kab.",ID.KB.KU,74.92236328,29.89091492
2018,YR2018,"Ketapang, Kab.",ID.KB.KE,76.3571167,41.50120544
2018,YR2018,"Kubu Raya, Kab.",ID.KB.KR,79.7440567,13.61624336
2018,YR2018,"Landak, Kab.",ID.KB.LA,64.65131378,34.11886215
2018,YR2018,"Melawi, Kab.",ID.KB.ME,71.98049927,37.93063736
2018,YR2018,"Pontianak, Kab.",ID.KB.PR,82.88972473,22.60285187
2018,YR2018,"Pontianak, Kota",ID.KB.PN,94.94101715,41.29640961
2018,YR2018,"Sambas, Kab.",ID.KB.SM,83.46947479,8.916934967
2018,YR2018,"Sanggau, Kab.",ID.KB.SN,73.84693909,45.69825745
2018,YR2018,"Sekadau, Kab.",ID.KB.SE,61.29543686,42.52157974
2018,YR2018,"Singkawang, Kota",ID.KB.SK,92.97785187,46.45375824
2018,YR2018,"Sintang, Kab.",ID.KB.SI,78.21974182,49.06534195
2018,YR2018,"Balangan, Kab.",ID.KS.BA,81.06635284,71.34887695
2018,YR2018,"Banjar Baru, Kota",ID.KS.BB,92.04463196,79.53490448
2018,YR2018,"Banjar, Kab.",ID.JR.BA,71.73091125,59.7734642
2018,YR2018,"Banjarmasin, Kota",ID.KS.BM,83.99403381,100
2018,YR2018,"Barito Kuala, Kab.",ID.KS.BK,59.35283279,57.1986084
2018,YR2018,"Hulu Sungai Selatan, Kab.",ID.KS.HS,72.43765259,54.63019562
2018,YR2018,"Hulu Sungai Tengah, Kab.",ID.KS.HT,73.07495117,61.06629944
2018,YR2018,"Hulu Sungai Utara, Kab.",ID.KS.HU,75.28986359,72.03020477
2018,YR2018,"Kota Baru, Kab.",ID.KS.KB,80.62677002,67.32814026
2018,YR2018,"Tabalong, Kab.",ID.KS.TB,88.14074707,69.59503937
2018,YR2018,"Tanah Bumbu, Kab.",ID.KS.TN,88.90493011,73.83846283
2018,YR2018,"Tanah Laut, Kab.",ID.KS.TL,79.72190094,57.47521591
2018,YR2018,"Tapin, Kab.",ID.KS.TP,73.58888245,64.69252777
2018,YR2018,"Barito Selatan, Kab.",ID.KT.BS,61.85246277,57.89283371
2018,YR2018,"Barito Timur, Kab.",ID.KT.BT,81.04561615,57.56720352
2018,YR2018,"Barito Utara, Kab.",ID.KT.BU,75.98916626,74.77539063
2018,YR2018,"Gunung Mas, Kab.",ID.KT.GM,81.96114349,62.07115555
2018,YR2018,"Kapuas, Kab.",ID.KT.KA,57.86333847,42.85001373
2018,YR2018,"Katingan, Kab.",ID.KT.KG,68.03363037,59.65401459
2018,YR2018,"Kotawaringin Barat, Kab.",ID.KT.KB,88.69029999,82.96739197
2018,YR2018,"Kotawaringin Timur, Kab.",ID.KT.KT,74.19203949,65.52236176
2018,YR2018,"Lamandau, Kab.",ID.KT.LA,77.9539032,72.97075653
2018,YR2018,"Murung Raya, Kab.",ID.KT.MR,51.68098831,42.71096802
2018,YR2018,"Palangkaraya, Kota",ID.KT.PR,92.45812988,91.28160858
2018,YR2018,"Pulang Pisau, Kab.",ID.KT.PP,74.05116272,55.79508972
2018,YR2018,"Seruyan, Kab.",ID.KT.SE,75.17929077,79.17106628
2018,YR2018,"Sukamara, Kab.",ID.KT.SU,81.02952576,80.97208405
2018,YR2018,"Balikpapan, Kota",ID.KI.BA,97.0370636,98.70806885
2018,YR2018,"Berau, Kab.",ID.KI.BE,91.55679321,87.97750854
2018,YR2018,"Bontang, Kota",ID.KI.BO,93.39483643,97.10237122
2018,YR2018,"Kutai Barat, Kab.",ID.KI.KB,79.91066742,75.05550385
2018,YR2018,"Kutai Kartanegara, Kab.",ID.KI.KU,85.26456451,90.70440674
2018,YR2018,"Kutai Timur, Kab.",ID.KI.KT,90.13502502,80.86856079
2018,YR2018,"Mahakam Hulu, Kab.",ID.KI.MH,88.60232544,75.15807343
2018,YR2018,"Pasir, Kab.",ID.KI.PA,92.58427429,74.55072021
2018,YR2018,"Penajam Paser Utara, Kab.",ID.KI.PP,91.13845062,84.81604004
2018,YR2018,"Samarinda, Kota",ID.KI.SA,94.08282471,98.63113403
2018,YR2018,"Bulungan, Kab.",ID.KI.BU,89.66053772,66.90550232
2018,YR2018,"Malinau, Kab.",ID.KI.MA,90.16262054,73.00475311
2018,YR2018,"Nunukan, Kab.",ID.KI.NU,83.51295471,71.57324219
2018,YR2018,"Tana Tidung, Kab.",ID.KU.TT,84.20797729,61.97319794
2018,YR2018,"Tarakan, Kota",ID.KI.TA,93.34686279,92.45082855
2018,YR2018,"Bangka Barat, Kab.",ID.BB.BB,86.02296448,76.07323456
2018,YR2018,"Bangka Selatan, Kab.",ID.BB.BS,83.31356812,74.54225159
2018,YR2018,"Bangka Tengah, Kab.",ID.BB.BG,90.30954742,79.5329895
2018,YR2018,"Bangka, Kab.",ID.BB.BA,93.49971008,79.84633636
2018,YR2018,"Belitung Timur, Kab.",ID.BB.BT,77.08065796,82.24771118
2018,YR2018,"Belitung, Kab.",ID.BB.BE,83.52182007,83.69944763
2018,YR2018,"Pangkal Pinang, Kota",ID.BB.PP,95.37772369,93.04358673
2018,YR2018,"Batam, Kota",ID.KR.BA,87.95375061,97.55570221
2018,YR2018,"Bintan, Kab.",ID.KR.BN,96.20181274,61.550457
2018,YR2018,"Karimun, Kab.",ID.KR.KA,91.1831131,81.79080963
2018,YR2018,"Kepulauan Anambas, Kab.",ID.KR.KP,96.28517914,48.85731888
2018,YR2018,"Lingga, Kab.",ID.KR.LI,81.63644409,77.5414505
2018,YR2018,"Natuna, Kab.",ID.KR.NA,91.45188141,86.91144562
2018,YR2018,"Tanjung Pinang, Kota",ID.KR.TP,97.31787109,82.00887299
2018,YR2018,"Bandar Lampung, Kota",ID.LA.BL,89.63726807,86.62173462
2018,YR2018,"Lampung Barat, Kab.",ID.LA.LB,83.67201233,59.61943436
2018,YR2018,"Lampung Selatan, Kab.",ID.LA.LS,87.3842926,71.5249939
2018,YR2018,"Lampung Tengah, Kab.",ID.LA.LT,89.93515015,51.41251755
2018,YR2018,"Lampung Timur, Kab.",ID.LA.LI,91.38765717,42.23767471
2018,YR2018,"Lampung Utara, Kab.",ID.LA.LU,85.79671478,23.31308556
2018,YR2018,"Mesuji, Kab.",ID.LA.MS,79.62256622,76.0266571
2018,YR2018,"Metro, Kota",ID.LA.ME,93.27863312,80.92829895
2018,YR2018,"Pesawaran, Kab.",ID.LA.PS,77.41915131,63.28734589
2018,YR2018,"Pesisir Barat, Kab.",ID.LA.PB,72.35121918,50.10720444
2018,YR2018,"Pringsewu, Kab.",ID.LA.PI,83.76591492,80.29575348
2018,YR2018,"Tanggamus, Kab.",ID.LA.TA,74.81692505,65.66464996
2018,YR2018,"Tulang Bawang Barat, Kab.",ID.LA.TB,86.56326294,37.75523758
2018,YR2018,"Tulang Bawang, Kab.",ID.LA.TL,88.77204895,69.84841156
2018,YR2018,"Way Kanan, Kab.",ID.LA.WK,83.14894104,27.24293518
2018,YR2018,"Halmahera Barat, Kab.",ID.MU.HB,59.57335281,52.64403152
2018,YR2018,"Halmahera Selatan, Kab.",ID.MU.HS,51.37347031,52.40134048
2018,YR2018,"Halmahera Tengah, Kab.",ID.MU.HT,63.34202957,74.57505798
2018,YR2018,"Halmahera Timur, Kab.",ID.MU.HI,56.59282303,52.67969513
2018,YR2018,"Halmahera Utara, Kab.",ID.MU.HU,53.97257233,70.64095306
2018,YR2018,"Kepulauan Sula, Kab.",ID.MU.KS,69.20535278,50.33939362
2018,YR2018,"Kepulauan Tidore, Kota",ID.MU.TK,79.95454407,63.17572021
2018,YR2018,"Pulau Morotai, Kab.",ID.MU.PM,45.6934433,57.71355438
2018,YR2018,"Pulau Taliabu, Kab.",ID.MU.PT,64.63374329,48.38946915
2018,YR2018,"Ternate, Kota",ID.MU.TE,72.95235443,91.95328522
2018,YR2018,"Ambon, Kota",ID.MA.AM,78.80630493,88.58992767
2018,YR2018,"Buru Selatan, Kab.",ID.MA.BS,51.50525665,65.57820892
2018,YR2018,"Buru, Kab.",ID.MA.BU,68.20685577,76.87679291
2018,YR2018,"Kepulauan Aru, Kab.",ID.MA.KA,44.02320862,64.03785706
2018,YR2018,"Maluku Barat Daya, Kab.",ID.MA.MB,62.49834824,51.24060059
2018,YR2018,"Maluku Tengah, Kab.",ID.MA.MT,70.78076172,63.39331436
2018,YR2018,"Maluku Tenggara Barat, Kab.",ID.MA.MU,72.20069885,75.55041504
2018,YR2018,"Maluku Tenggara, Kab.",ID.MA.MG,76.15200806,67.84535217
2018,YR2018,"Seram Bagian Barat, Kab.",ID.MA.SB,47.18637466,61.69050217
2018,YR2018,"Seram Bagian Timur, Kab.",ID.MA.ST,54.01023102,56.00769424
2018,YR2018,"Tual, Kota",ID.MA.TA,78.58427429,84.34457397
2018,YR2018,"Aceh Barat Daya, Kab.",ID.AC.AD,52.32240677,44.96812439
2018,YR2018,"Aceh Barat, Kab.",ID.AC.AB,79.17198181,70.10643768
2018,YR2018,"Aceh Besar, Kab.",ID.AC.AR,82.78247833,88.64444733
2018,YR2018,"Aceh Jaya, Kab.",ID.AC.AJ,71.71953583,75.5009613
2018,YR2018,"Aceh Selatan, Kab.",ID.AC.AS,68.6716156,49.80386353
2018,YR2018,"Aceh Singkil, Kab.",ID.AC.AK,80.81221771,53.99284363
2018,YR2018,"Aceh Tamiang, Kab.",ID.AC.AM,89.7640152,77.08074188
2018,YR2018,"Aceh Tengah, Kab.",ID.AC.AT,76.08467102,60.49097061
2018,YR2018,"Aceh Tenggara, Kab.",ID.AC.AG,56.63474655,62.48402405
2018,YR2018,"Aceh Timur, Kab.",ID.AC.AI,71.78383636,58.36806488
2018,YR2018,"Aceh Utara, Kab.",ID.AC.AU,63.87392807,54.06213379
2018,YR2018,"Banda Aceh, Kota",ID.AC.BA,90.616539,99.64977264
2018,YR2018,"Bener Meriah, Kab.",ID.AC.BM,89.83209991,60.30977249
2018,YR2018,"Bireuen, Kab.",ID.AC.BI,74.22811127,60.26005173
2018,YR2018,"Gayo Lues, Kab.",ID.AC.GL,53.09781265,72.44026947
2018,YR2018,"Langsa, Kota",ID.AC.LA,84.96721649,86.57939148
2018,YR2018,"Lhokseumawe, Kota",ID.AC.LH,91.19141388,95.15302277
2018,YR2018,"Nagan Raya, Kab.",ID.AC.NR,70.30426788,64.02840424
2018,YR2018,"Pidie Jaya, Kab.",ID.AC.PJ,57.76615143,71.04389954
2018,YR2018,"Pidie, Kab.",ID.AC.PI,51.46683502,59.33233643
2018,YR2018,"Sabang, Kota",ID.AC.SA,90.99008179,96.88768005
2018,YR2018,"Simeulue, Kab.",ID.AC.SI,63.12859726,70.63520813
2018,YR2018,"Subulussalam, Kota",ID.AC.SB,82.15654755,42.89420319
2018,YR2018,"Bima, Kab.",ID.NB.BI,62.87997437,69.85785675
2018,YR2018,"Bima, Kota",ID.NB.BM,73.73480988,81.74003601
2018,YR2018,"Dompu, Kab.",ID.NB.DO,67.13865662,67.93206024
2018,YR2018,"Lombok Barat, Kab.",ID.NB.LB,60.23231125,68.91243744
2018,YR2018,"Lombok Tengah, Kab.",ID.NB.LT,65.74536133,72.68770599
2018,YR2018,"Lombok Timur, Kab.",ID.NB.LI,64.71090698,65.02050781
2018,YR2018,"Lombok Utara, Kab.",ID.NB.LU,65.64945221,62.92264557
2018,YR2018,"Mataram, Kota",ID.NB.MA,71.02180481,93.91513062
2018,YR2018,"Sumbawa Barat, Kab.",ID.NB.SB,93.90603638,87.78979492
2018,YR2018,"Sumbawa, Kab.",ID.NB.SU,71.31710052,78.40205383
2018,YR2018,"Alor, Kab.",ID.NT.AL,66.34234619,59.18109512
2018,YR2018,"Belu, Kab.",ID.NT.BE,70.09374237,60.18963623
2018,YR2018,"Ende, Kab.",ID.NT.EN,68.04193878,83.60157013
2018,YR2018,"Flores Timur, Kab.",ID.NT.FT,83.6908493,88.95463562
2018,YR2018,"Kupang, Kab.",ID.NT.KR,81.6307373,69.20903015
2018,YR2018,"Kupang, Kota",ID.NT.KP,68.83072662,92.63196564
2018,YR2018,"Lembata, Kab.",ID.NT.LE,79.93552399,66.71170044
2018,YR2018,"Malaka, Kab.",ID.NT.ML,44.49230576,50.04943085
2018,YR2018,"Manggarai Barat, Kab.",ID.NT.MB,63.32990646,73.41156769
2018,YR2018,"Manggarai Timur, Kab.",ID.NT.MT,81.88371277,47.89816666
2018,YR2018,"Manggarai, Kab.",ID.NT.MA,66.30138397,79.62086487
2018,YR2018,"Nagekeo, Kab.",ID.NT.NA,78.64798737,77.42403412
2018,YR2018,"Ngada, Kab.",ID.NT.NG,88.76707458,66.90330505
2018,YR2018,"Rote Ndao, Kab.",ID.NT.RN,67.91860199,78.58968353
2018,YR2018,"Sabu Raijua, Kab.",ID.NT.SR,77.60903168,57.51654434
2018,YR2018,"Sikka, Kab.",ID.NT.SI,69.38387299,72.80202484
2018,YR2018,"Sumba Barat Daya, Kab.",ID.NT.SM,60.56436157,13.67824078
2018,YR2018,"Sumba Barat, Kab.",ID.NT.SB,41.00401306,53.56645584
2018,YR2018,"Sumba Tengah, Kab.",ID.NT.SU,58.81474686,51.0150795
2018,YR2018,"Sumba Timur, Kab.",ID.NT.ST,63.46142197,56.73713684
2018,YR2018,"Timor Tengah Selatan, Kab.",ID.NT.TS,81.3608551,54.01223755
2018,YR2018,"Timor Tengah Utara, Kab.",ID.NT.TU,79.53222656,85.44393158
2018,YR2018,"Fakfak, Kab.",ID.IB.FA,68.95021057,69.9395752
2018,YR2018,"Kaimana, Kab.",ID.IB.KA,67.81682587,56.49167252
2018,YR2018,"Manokwari Selatan, Kab.",ID.IB.MS,70.14024353,42.36462784
2018,YR2018,"Manokwari, Kab.",ID.IB.MA,81.32611847,73.53179932
2018,YR2018,"Maybrat, Kab.",ID.IB.MY,45.3771019,41.48114777
2018,YR2018,"Pegunungan Arfak, Kab.",ID.IB.PA,28.56964684,25.74134254
2018,YR2018,"Raja Ampat, Kab.",ID.IB.RA,63.22586441,63.10150146
2018,YR2018,"Sorong Selatan, Kab.",ID.IB.SS,45.76253128,45.66573334
2018,YR2018,"Sorong, Kab.",ID.IB.SG,82.86740112,49.94176102
2018,YR2018,"Sorong, Kota",ID.IB.SR,81.74945831,93.73127747
2018,YR2018,"Tambrauw, Kab",ID.IB.TM,50.62717819,29.02438927
2018,YR2018,"Teluk Bintuni, Kab.",ID.IB.TB,76.45104218,67.88716888
2018,YR2018,"Teluk Wondama, Kab.",ID.IB.TW,56.89400864,31.26088715
2018,YR2018,"Asmat, Kab.",ID.PA.AS,30.32258224,3.427666903
2018,YR2018,"Biak Numfor, Kab.",ID.PA.BN,86.91441345,64.43226624
2018,YR2018,"Boven Digoel, Kab.",ID.PA.BD,58.27853775,60.97834778
2018,YR2018,"Deiyai, Kab.",ID.PA.DI,69.49229431,0.271259993
2018,YR2018,"Dogiyai, Kab.",ID.PA.DG,77.14616394,7.697276592
2018,YR2018,"Intan Jaya, Kab.",ID.PA.IJ,50.35399628,13.35789585
2018,YR2018,"Jayapura, Kab.",ID.PA.JR,78.9291153,63.4745369
2018,YR2018,"Jayapura, Kota",ID.PA.JY,79.11125946,92.46598816
2018,YR2018,"Jayawijaya, Kab.",ID.PA.JA,34.58087921,24.02429008
2018,YR2018,"Keerom, Kab.",ID.PA.KE,84.21628571,60.70818329
2018,YR2018,"Kepulauan Yapen, Kab.",ID.PA.YW,73.45423126,72.66409302
2018,YR2018,"Lanny Jaya, Kab.",ID.PA.LJ,71.1595459,1.874016404
2018,YR2018,"Mamberamo Raya, Kab.",ID.PA.MR,46.80850983,6.855792046
2018,YR2018,"Mamberamo Tengah, Kab.",ID.PA.MT,19.02257156,0
2018,YR2018,"Mappi, Kab.",ID.PA.MP,44.15623093,21.35980415
2018,YR2018,"Merauke, Kab.",ID.PA.ME,79.51989746,70.01377106
2018,YR2018,"Mimika, Kab.",ID.PA.MI,80.39055634,92.72212982
2018,YR2018,"Nabire, Kab.",ID.PA.NA,82.82639313,77.41906738
2018,YR2018,"Nduga, Kab.",ID.PA.NU,58.55675507,0.254739821
2018,YR2018,"Paniai, Kab.",ID.PA.PA,74.06269836,21.42684746
2018,YR2018,"Pegunungan Bintang, Kab.",ID.PA.PB,40.50837326,25.5194664
2018,YR2018,"Puncak Jaya, Kab.",ID.PA.PJ,56.0392189,37.94755554
2018,YR2018,"Puncak, Kab.",ID.PA.PN,3.575764179,0
2018,YR2018,"Sarmi, Kab.",ID.PA.SA,67.3633728,44.13743973
2018,YR2018,"Supiori, Kab.",ID.PA.SU,90.06873322,31.42924881
2018,YR2018,"Tolikara, Kab.",ID.PA.TO,9.812649727,4.011153221
2018,YR2018,"Waropen, Kab.",ID.PA.WA,84.17234039,40.5593338
2018,YR2018,"Yahukimo, Kab.",ID.PA.YA,8.243501663,12.78236485
2018,YR2018,"Yalimo, Kab.",ID.PA.YL,19.77916527,14.31829071
2018,YR2018,"Bengkalis, Kab.",ID.RI.BE,92.96849823,61.69893646
2018,YR2018,"Dumai, Kota",ID.RI.DU,95.97686005,86.73920441
2018,YR2018,"Indragiri Hilir, Kab.",ID.RI.II,77.82420349,19.99772263
2018,YR2018,"Indragiri Hulu, Kab.",ID.RI.IU,88.15582275,77.61141205
2018,YR2018,"Kampar, Kab.",ID.RI.KA,90.65198517,69.65699768
2018,YR2018,"Kepulauan Meranti, Kab.",ID.RI.KM,90.64094543,9.77754879
2018,YR2018,"Kuantan Singingi, Kab.",ID.RI.KS,80.34901428,70.54841614
2018,YR2018,"Pekanbaru, Kota",ID.RI.PB,93.38613892,93.56053162
2018,YR2018,"Pelalawan, Kab.",ID.RI.PE,91.38456726,78.48094177
2018,YR2018,"Rokan Hilir, Kab.",ID.RI.RI,94.38725281,57.20598602
2018,YR2018,"Rokan Hulu, Kab.",ID.RI.RH,88.09394073,76.38467407
2018,YR2018,"Siak, Kab.",ID.RI.SI,94.59129333,83.94809723
2018,YR2018,"Majene, Kab.",ID.SR.MJ,60.45775604,68.40177917
2018,YR2018,"Mamasa, Kab.",ID.SR.MA,52.10266113,23.90406799
2018,YR2018,"Mamuju Tengah, Kab.",ID.SR.MT,70.78429413,51.79315948
2018,YR2018,"Mamuju Utara, Kab.",ID.SR.MU,71.76958466,81.08865356
2018,YR2018,"Mamuju, Kab.",ID.SR.MM,57.61543655,62.85014343
2018,YR2018,"Polewali Mandar, Kab.",ID.SR.PM,66.94768524,65.99948883
2018,YR2018,"Bantaeng, Kab.",ID.SE.BT,74.85034943,85.66638947
2018,YR2018,"Barru, Kab.",ID.SE.BR,82.06151581,77.12246704
2018,YR2018,"Bone, Kab.",ID.SE.BO,85.42111206,75.12709808
2018,YR2018,"Bulukumba, Kab.",ID.SE.BU,89.48436737,78.57749176
2018,YR2018,"Enrekang, Kab.",ID.SE.EN,74.91395569,53.6530571
2018,YR2018,"Gowa, Kab.",ID.SE.GO,88.40679169,77.22273254
2018,YR2018,"Jeneponto, Kab.",ID.SE.JE,67.51062012,89.6543808
2018,YR2018,"Kepulauan Selayar, Kab.",ID.SE.SE,61.56479645,81.97504425
2018,YR2018,"Luwu Timur, Kab.",ID.SE.LT,77.81776428,67.63212585
2018,YR2018,"Luwu Utara, Kab.",ID.SE.LU,80.75114441,64.34702301
2018,YR2018,"Luwu, Kab.",ID.SE.LW,74.35283661,66.24948883
2018,YR2018,"Makassar, Kota",ID.SE.UP,83.66038513,97.33279419
2018,YR2018,"Maros, Kab.",ID.SE.MR,76.47008514,74.69921112
2018,YR2018,"Palopo, Kota",ID.SE.PA,90.55568695,92.12620544
2018,YR2018,"Pangkajene Kepulauan, Kab.",ID.SE.PK,71.38408661,63.60666275
2018,YR2018,"Parepare, Kota",ID.SE.PP,82.21186066,90.97571564
2018,YR2018,"Pinrang, Kab.",ID.SE.PI,79.32940674,67.35189819
2018,YR2018,"Sidenreng Rappang, Kab.",ID.SE.SR,84.04188538,69.45355225
2018,YR2018,"Sinjai, Kab.",ID.SE.SI,82.24272919,73.20737457
2018,YR2018,"Soppeng, Kab.",ID.SE.SO,87.94236755,70.65267944
2018,YR2018,"Takalar, Kab.",ID.SE.TA,78.90174103,81.36584473
2018,YR2018,"Tana Toraja, Kab.",ID.SE.TT,86.07733154,48.53377533
2018,YR2018,"Toraja Utara, Kab.",ID.SE.TU,83.26648712,54.22486496
2018,YR2018,"Wajo, Kab.",ID.SE.WA,83.54108429,74.64535522
2018,YR2018,"Banggai Kepulauan, Kab.",ID.ST.BK,64.44673157,71.24060822
2018,YR2018,"Banggai Laut, Kab.",ID.ST.BL,59.20589066,86.80565643
2018,YR2018,"Banggai, Kab.",ID.ST.BA,67.3602066,77.17919922
2018,YR2018,"Buol, Kab.",ID.ST.BT,67.69887543,82.6650238
2018,YR2018,"Donggala, Kab.",ID.ST.DO,57.1577301,56.34962463
2018,YR2018,"Morowali Utara, Kab.",ID.ST.MU,73.56645966,76.96157074
2018,YR2018,"Morowali, Kab.",ID.ST.MO,82.49162292,80.94696045
2018,YR2018,"Palu, Kota",ID.ST.PA,84.62147522,85.48103333
2018,YR2018,"Parigi Moutong, Kab.",ID.ST.PM,51.4382019,59.08490372
2018,YR2018,"Poso, Kab.",ID.ST.PO,79.98583221,83.6477356
2018,YR2018,"Sigi, Kab.",ID.ST.SG,53.87120056,52.43828964
2018,YR2018,"Tojo Una-Una, Kab.",ID.ST.TU,63.25973892,82.22112274
2018,YR2018,"Toli-Toli, Kab.",ID.ST.TT,65.90020752,70.90705872
2018,YR2018,"Bau-Bau, Kota",ID.SG.BA,72.54662323,92.74401093
2018,YR2018,"Bombana, Kab.",ID.SG.BO,63.70633698,77.14229584
2018,YR2018,"Buton Selatan, Kab.",ID.SG.BS,73.78491211,40.03087997
2018,YR2018,"Buton Tengah, Kab.",ID.SG.BT,77.55580139,95.18234253
2018,YR2018,"Buton Utara, Kab.",ID.SG.BN,67.58364868,80.0223999
2018,YR2018,"Buton, Kab.",ID.SG.BU,60.65406036,78.51693726
2018,YR2018,Kendari City,ID.SG.KC,83.49520874,93.50249481
2018,YR2018,"Kolaka Timur, Kab.",ID.SG.KT,81.67375946,83.22338104
2018,YR2018,"Kolaka Utara, Kab.",ID.SG.KU,73.57952881,72.76383972
2018,YR2018,"Kolaka, Kab.",ID.SG.KO,81.54611206,80.21968842
2018,YR2018,"Konawe Kepulauan, Kab.",ID.SG.KK,71.61672974,58.12242126
2018,YR2018,"Konawe Selatan, Kab.",ID.SG.KS,73.92205048,73.61669922
2018,YR2018,"Konawe Utara, Kab.",ID.SG.KA,67.51688385,60.75011444
2018,YR2018,"Konawe, Kab.",ID.SG.KN,78.16394806,77.31645966
2018,YR2018,"Muna Barat, Kab.",ID.SG.MB,61.39028168,76.84759521
2018,YR2018,"Muna, Kab.",ID.SG.MU,66.62201691,77.37245941
2018,YR2018,"Wakatobi, Kab.",ID.SG.WA,89.08828735,67.08460236
2018,YR2018,"Bitung, Kota",ID.SW.BI,86.14359283,94.17951202
2018,YR2018,"Bolaang Mongondow Selatan, Kab.",ID.SW.BS,42.7994194,79.43683624
2018,YR2018,"Bolaang Mongondow Timur, Kab.",ID.SW.BT,66.56422424,64.52108765
2018,YR2018,"Bolaang Mongondow Utara, Kab.",ID.SW.BU,53.84460831,58.94900513
2018,YR2018,"Bolaang Mongondow, Kab.",ID.SW.BM,65.72288513,67.83176422
2018,YR2018,"Kep. Siau Tagulandang Biaro, Kab.",ID.SW.ST,86.20236206,48.59885025
2018,YR2018,"Kepulauan Sangihe, Kab.",ID.SW.KS,74.31838989,73.28314209
2018,YR2018,"Kepulauan Talaud, Kab.",ID.SW.KT,78.57461548,74.58496857
2018,YR2018,"Kotamobagu, Kota",ID.SW.KO,82.71697998,86.66757202
2018,YR2018,"Manado, Kota",ID.SW.MA,72.37768555,94.9214325
2018,YR2018,"Minahasa Selatan, Kab.",ID.SW.MS,77.16457367,66.87480164
2018,YR2018,"Minahasa Tenggara, Kab.",ID.SW.MT,80.35372925,81.1244278
2018,YR2018,"Minahasa Utara, Kab.",ID.SW.MU,81.47622681,76.58899689
2018,YR2018,"Minahasa, Kab.",ID.SW.MI,79.68933868,76.25688171
2018,YR2018,"Tomohon, Kota",ID.SW.TO,73.10222626,84.42997742
2018,YR2018,"Agam, Kab.",ID.SB.AG,83.52571106,63.92738342
2018,YR2018,"Bukittinggi, Kota",ID.SB.BU,82.47679138,95.81513977
2018,YR2018,"Dharmasraya, Kab.",ID.SB.DH,81.28334808,61.48782349
2018,YR2018,"Kepulauan Mentawai, Kab.",ID.SB.KM,62.18898773,40.1802063
2018,YR2018,"Limapuluh Kota, Kab",ID.SB.LP,61.44946671,60.05809784
2018,YR2018,"Padang Panjang, Kota",ID.SB.PJ,86.26223755,90.84885406
2018,YR2018,"Padang Pariaman, Kab.",ID.SB.PP,73.12043762,60.69389725
2018,YR2018,"Padang, Kota",ID.SB.PD,82.64395142,90.69475555
2018,YR2018,"Pariaman, Kota",ID.SB.PA,86.67056274,78.40408325
2018,YR2018,"Pasaman Barat, Kab.",ID.SB.PB,59.41469574,57.36994934
2018,YR2018,"Pasaman, Kab",ID.SB.PM,44.44903564,70.51335144
2018,YR2018,"Payakumbuh, Kota",ID.SB.PY,91.09564209,97.73097229
2018,YR2018,"Pesisir Selatan, Kab.",ID.SB.PS,69.05487823,71.28949738
2018,YR2018,"Sawahlunto, Kota",ID.SB.SL,89.61834717,89.37446594
2018,YR2018,"Sijunjung, Kab.",ID.SB.SJ,60.20308304,70.20133209
2018,YR2018,"Solok Selatan, Kab.",ID.SB.SK,63.52087784,60.36353302
2018,YR2018,"Solok, Kab.",ID.SB.SM,58.74643326,69.86414337
2018,YR2018,"Solok, Kota",ID.SB.SO,88.06821442,99.12693787
2018,YR2018,"Tanah Datar, Kab.",ID.SB.TD,74.1401825,80.13097382
2018,YR2018,"Banyuasin, Kab.",ID.SL.BA,80.3104248,44.49245071
2018,YR2018,"Empat Lawang, Kab.",ID.SL.EL,57.1318512,26.01833916
2018,YR2018,"Lahat, Kab.",ID.SL.LA,63.59488297,43.6964035
