Level,Provinces Name,Provinces Code,Time,Time Code,Household Access to Safe Water (in % of total household),Household Access to safe Sanitation (in % of total Household)
"Nanggroe Aceh Darussalam, Prop.","Bireuen, Kab.",ID.AC.BI,2020,YR2020,67.39656067,77.74107361
"Nanggroe Aceh Darussalam, Prop.","Gayo Lues, Kab.",ID.AC.GL,2011,YR2011,34.44104,38.9213
"Nanggroe Aceh Darussalam, Prop.","Gayo Lues, Kab.",ID.AC.GL,2012,YR2012,44.27,30.7
"Nanggroe Aceh Darussalam, Prop.","Gayo Lues, Kab.",ID.AC.GL,2013,YR2013,60.00187302,29.63829613
"Nanggroe Aceh Darussalam, Prop.","Gayo Lues, Kab.",ID.AC.GL,2014,YR2014,43.04601669,33.3503418
"Nanggroe Aceh Darussalam, Prop.","Gayo Lues, Kab.",ID.AC.GL,2015,YR2015,43.4308815,36.9095192
"Nanggroe Aceh Darussalam, Prop.","Gayo Lues, Kab.",ID.AC.GL,2016,YR2016,46.40748215,41.6275177
"Nanggroe Aceh Darussalam, Prop.","Gayo Lues, Kab.",ID.AC.GL,2017,YR2017,67.40044403,52.75918198
"Nanggroe Aceh Darussalam, Prop.","Gayo Lues, Kab.",ID.AC.GL,2018,YR2018,72.44026947,53.09781265
"Nanggroe Aceh Darussalam, Prop.","Gayo Lues, Kab.",ID.AC.GL,2019,YR2019,71.91622162,57.2507782
"Nanggroe Aceh Darussalam, Prop.","Gayo Lues, Kab.",ID.AC.GL,2020,YR2020,68.21915436,53.69256592
"Nanggroe Aceh Darussalam, Prop.","Nagan Raya, Kab.",ID.AC.NR,2011,YR2011,45.64598,55.90838
"Nanggroe Aceh Darussalam, Prop.","Nagan Raya, Kab.",ID.AC.NR,2012,YR2012,37.16,51.84
"Nanggroe Aceh Darussalam, Prop.","Nagan Raya, Kab.",ID.AC.NR,2013,YR2013,49.54276276,56.39536285
"Nanggroe Aceh Darussalam, Prop.","Nagan Raya, Kab.",ID.AC.NR,2014,YR2014,57.21358109,69.45275879
"Nanggroe Aceh Darussalam, Prop.","Nagan Raya, Kab.",ID.AC.NR,2015,YR2015,58.74791718,66.90073395
"Nanggroe Aceh Darussalam, Prop.","Nagan Raya, Kab.",ID.AC.NR,2016,YR2016,69.07944489,62.09143829
"Nanggroe Aceh Darussalam, Prop.","Nagan Raya, Kab.",ID.AC.NR,2017,YR2017,56.57082367,71.56986237
"Nanggroe Aceh Darussalam, Prop.","Nagan Raya, Kab.",ID.AC.NR,2018,YR2018,64.02840424,70.30426788
"Nanggroe Aceh Darussalam, Prop.","Nagan Raya, Kab.",ID.AC.NR,2019,YR2019,63.46082687,74.48200989
"Nanggroe Aceh Darussalam, Prop.","Nagan Raya, Kab.",ID.AC.NR,2020,YR2020,73.20877075,82.56532288
"Nanggroe Aceh Darussalam, Prop.","Pidie Jaya, Kab.",ID.AC.PJ,2011,YR2011,57.96251,44.03144
"Nanggroe Aceh Darussalam, Prop.","Pidie Jaya, Kab.",ID.AC.PJ,2012,YR2012,47.98,40.89
"Nanggroe Aceh Darussalam, Prop.","Pidie Jaya, Kab.",ID.AC.PJ,2013,YR2013,53.3997879,41.2147789
"Nanggroe Aceh Darussalam, Prop.","Pidie Jaya, Kab.",ID.AC.PJ,2014,YR2014,46.47020721,52.12873077
"Nanggroe Aceh Darussalam, Prop.","Pidie Jaya, Kab.",ID.AC.PJ,2015,YR2015,65.48448944,51.21964645
"Nanggroe Aceh Darussalam, Prop.","Pidie Jaya, Kab.",ID.AC.PJ,2016,YR2016,58.81204605,51.90463257
"Nanggroe Aceh Darussalam, Prop.","Pidie Jaya, Kab.",ID.AC.PJ,2017,YR2017,62.11729813,58.68281174
"Nanggroe Aceh Darussalam, Prop.","Pidie Jaya, Kab.",ID.AC.PJ,2018,YR2018,71.04389954,57.76615143
"Nanggroe Aceh Darussalam, Prop.","Pidie Jaya, Kab.",ID.AC.PJ,2019,YR2019,67.55433655,73.0572052
"Nanggroe Aceh Darussalam, Prop.","Pidie Jaya, Kab.",ID.AC.PJ,2020,YR2020,68.90881348,70.09870911
"Nanggroe Aceh Darussalam, Prop.","Pidie, Kab.",ID.AC.PI,2011,YR2011,48.95922,24.97863
"Nanggroe Aceh Darussalam, Prop.","Pidie, Kab.",ID.AC.PI,2012,YR2012,66.4,31.34
"Nanggroe Aceh Darussalam, Prop.","Pidie, Kab.",ID.AC.PI,2013,YR2013,59.17006683,30.01659584
"Nanggroe Aceh Darussalam, Prop.","Pidie, Kab.",ID.AC.PI,2014,YR2014,66.61818695,36.07233429
"Nanggroe Aceh Darussalam, Prop.","Pidie, Kab.",ID.AC.PI,2015,YR2015,67.61629486,39.16270447
"Nanggroe Aceh Darussalam, Prop.","Pidie, Kab.",ID.AC.PI,2016,YR2016,49.67103195,44.09612656
"Nanggroe Aceh Darussalam, Prop.","Pidie, Kab.",ID.AC.PI,2017,YR2017,58.73044586,46.79783249
"Nanggroe Aceh Darussalam, Prop.","Pidie, Kab.",ID.AC.PI,2018,YR2018,59.33233643,51.46683502
"Nanggroe Aceh Darussalam, Prop.","Pidie, Kab.",ID.AC.PI,2019,YR2019,64.84659576,54.07576752
"Nanggroe Aceh Darussalam, Prop.","Pidie, Kab.",ID.AC.PI,2020,YR2020,66.69790649,56.18995285
"Nanggroe Aceh Darussalam, Prop.","Simeulue, Kab.",ID.AC.SI,2011,YR2011,37.09197,51.56652
"Nanggroe Aceh Darussalam, Prop.","Simeulue, Kab.",ID.AC.SI,2012,YR2012,41.86,58.89
"Nanggroe Aceh Darussalam, Prop.","Simeulue, Kab.",ID.AC.SI,2013,YR2013,60.03656387,66.82815552
"Nanggroe Aceh Darussalam, Prop.","Simeulue, Kab.",ID.AC.SI,2014,YR2014,58.86804581,59.50877762
"Nanggroe Aceh Darussalam, Prop.","Simeulue, Kab.",ID.AC.SI,2015,YR2015,58.98392868,60.18118286
"Nanggroe Aceh Darussalam, Prop.","Simeulue, Kab.",ID.AC.SI,2016,YR2016,67.42156219,68.25404358
"Nanggroe Aceh Darussalam, Prop.","Simeulue, Kab.",ID.AC.SI,2017,YR2017,73.28699493,72.03065491
"Nanggroe Aceh Darussalam, Prop.","Simeulue, Kab.",ID.AC.SI,2018,YR2018,70.63520813,63.12859726
"Nanggroe Aceh Darussalam, Prop.","Simeulue, Kab.",ID.AC.SI,2019,YR2019,77.82184601,70.6474762
"Nanggroe Aceh Darussalam, Prop.","Simeulue, Kab.",ID.AC.SI,2020,YR2020,83.17417145,69.43227386
"Nusa Tenggara Barat, Prop.","Bima, Kab.",ID.NB.BI,2011,YR2011,58.87634,36.76463
"Nusa Tenggara Barat, Prop.","Bima, Kab.",ID.NB.BI,2012,YR2012,60.49,34.86
"Nusa Tenggara Barat, Prop.","Bima, Kab.",ID.NB.BI,2013,YR2013,61.07684326,39.20870972
"Nusa Tenggara Barat, Prop.","Bima, Kab.",ID.NB.BI,2014,YR2014,56.78963089,42.74571609
"Nusa Tenggara Barat, Prop.","Bima, Kab.",ID.NB.BI,2015,YR2015,70.3588562,49.58486557
"Nusa Tenggara Barat, Prop.","Bima, Kab.",ID.NB.BI,2016,YR2016,66.04598999,48.92212677
"Nusa Tenggara Barat, Prop.","Bima, Kab.",ID.NB.BI,2017,YR2017,70.28382111,51.43256378
"Nusa Tenggara Barat, Prop.","Bima, Kab.",ID.NB.BI,2018,YR2018,69.85785675,62.87997437
"Nusa Tenggara Barat, Prop.","Bima, Kab.",ID.NB.BI,2019,YR2019,70.95220947,59.9134903
"Nusa Tenggara Barat, Prop.","Bima, Kab.",ID.NB.BI,2020,YR2020,67.84830475,68.46152496
"Nusa Tenggara Barat, Prop.","Dompu, Kab.",ID.NB.DO,2011,YR2011,59.34145,37.21895
"Nusa Tenggara Barat, Prop.","Dompu, Kab.",ID.NB.DO,2012,YR2012,47.11,36.07
"Nusa Tenggara Barat, Prop.","Dompu, Kab.",ID.NB.DO,2013,YR2013,70.55006409,44.13845825
"Nusa Tenggara Barat, Prop.","Dompu, Kab.",ID.NB.DO,2014,YR2014,68.88529205,46.23948669
"Nusa Tenggara Barat, Prop.","Dompu, Kab.",ID.NB.DO,2015,YR2015,67.73309326,52.7858963
"Nusa Tenggara Barat, Prop.","Dompu, Kab.",ID.NB.DO,2016,YR2016,80.81797028,59.9736557
"Nusa Tenggara Barat, Prop.","Dompu, Kab.",ID.NB.DO,2017,YR2017,78.3977356,66.12961578
"Nusa Tenggara Barat, Prop.","Dompu, Kab.",ID.NB.DO,2018,YR2018,67.93206024,67.13865662
"Nusa Tenggara Barat, Prop.","Dompu, Kab.",ID.NB.DO,2019,YR2019,70.67379761,70.08708954
"Nusa Tenggara Barat, Prop.","Dompu, Kab.",ID.NB.DO,2020,YR2020,67.96189117,73.27229309
"Nusa Tenggara Barat, Prop.","Lombok Barat, Kab.",ID.NB.LB,2011,YR2011,47.1123,37.81504
"Nusa Tenggara Barat, Prop.","Lombok Barat, Kab.",ID.NB.LB,2012,YR2012,42.59,33.64
"Nusa Tenggara Barat, Prop.","Lombok Barat, Kab.",ID.NB.LB,2013,YR2013,46.40842819,41.69946289
"Nusa Tenggara Barat, Prop.","Lombok Barat, Kab.",ID.NB.LB,2014,YR2014,54.39169312,48.72909927
"Nusa Tenggara Barat, Prop.","Lombok Barat, Kab.",ID.NB.LB,2015,YR2015,70.84361267,50.96009445
"Nusa Tenggara Barat, Prop.","Lombok Barat, Kab.",ID.NB.LB,2016,YR2016,69.78125763,54.06867981
"Nusa Tenggara Barat, Prop.","Lombok Barat, Kab.",ID.NB.LB,2017,YR2017,69.00626373,58.54753876
"Nusa Tenggara Barat, Prop.","Lombok Barat, Kab.",ID.NB.LB,2018,YR2018,68.91243744,60.23231125
"Nusa Tenggara Barat, Prop.","Lombok Barat, Kab.",ID.NB.LB,2019,YR2019,76.84945679,63.8513031
"Nusa Tenggara Barat, Prop.","Lombok Barat, Kab.",ID.NB.LB,2020,YR2020,70.89812469,59.65636826
"Nusa Tenggara Barat, Prop.","Lombok Tengah, Kab.",ID.NB.LT,2011,YR2011,44.47932,33.77045
"Nusa Tenggara Barat, Prop.","Lombok Tengah, Kab.",ID.NB.LT,2012,YR2012,50.52,34.41
"Nusa Tenggara Barat, Prop.","Lombok Tengah, Kab.",ID.NB.LT,2013,YR2013,55.22572327,34.80818176
"Nusa Tenggara Barat, Prop.","Lombok Tengah, Kab.",ID.NB.LT,2014,YR2014,60.91321564,46.85383987
"Nusa Tenggara Barat, Prop.","Lombok Tengah, Kab.",ID.NB.LT,2015,YR2015,73.62991333,51.02702332
"Nusa Tenggara Barat, Prop.","Lombok Tengah, Kab.",ID.NB.LT,2016,YR2016,74.11486816,51.05397797
"Nusa Tenggara Barat, Prop.","Lombok Tengah, Kab.",ID.NB.LT,2017,YR2017,67.94184113,58.45460129
"Nusa Tenggara Barat, Prop.","Lombok Tengah, Kab.",ID.NB.LT,2018,YR2018,72.68770599,65.74536133
"Nusa Tenggara Barat, Prop.","Lombok Tengah, Kab.",ID.NB.LT,2019,YR2019,75.57115936,65.74398041
"Nusa Tenggara Barat, Prop.","Lombok Tengah, Kab.",ID.NB.LT,2020,YR2020,75.18408203,69.67521667
"Nusa Tenggara Barat, Prop.","Lombok Timur, Kab.",ID.NB.LI,2011,YR2011,47.72887,41.14217
"Nusa Tenggara Barat, Prop.","Lombok Timur, Kab.",ID.NB.LI,2012,YR2012,56.71,42.01
"Nusa Tenggara Barat, Prop.","Lombok Timur, Kab.",ID.NB.LI,2013,YR2013,48.12971878,47.23699188
"Nusa Tenggara Barat, Prop.","Lombok Timur, Kab.",ID.NB.LI,2014,YR2014,56.21110153,52.52010345
"Nusa Tenggara Barat, Prop.","Lombok Timur, Kab.",ID.NB.LI,2015,YR2015,59.07856369,53.92628479
"Nusa Tenggara Barat, Prop.","Lombok Timur, Kab.",ID.NB.LI,2016,YR2016,69.38831329,54.43064117
"Nusa Tenggara Barat, Prop.","Lombok Timur, Kab.",ID.NB.LI,2017,YR2017,64.45599365,59.98664093
"Nusa Tenggara Barat, Prop.","Lombok Timur, Kab.",ID.NB.LI,2018,YR2018,65.02050781,64.71090698
"Nusa Tenggara Barat, Prop.","Lombok Timur, Kab.",ID.NB.LI,2019,YR2019,67.0892334,63.39469147
"Nusa Tenggara Barat, Prop.","Lombok Timur, Kab.",ID.NB.LI,2020,YR2020,67.29961395,63.76594925
"Nusa Tenggara Barat, Prop.","Lombok Utara, Kab.",ID.NB.LU,2011,YR2011,51.22742,34.40996
"Nusa Tenggara Barat, Prop.","Lombok Utara, Kab.",ID.NB.LU,2012,YR2012,37.81,29.25
"Nusa Tenggara Barat, Prop.","Lombok Utara, Kab.",ID.NB.LU,2013,YR2013,34.06761169,35.49308014
"Nusa Tenggara Barat, Prop.","Lombok Utara, Kab.",ID.NB.LU,2014,YR2014,45.40525818,44.33978653
"Nusa Tenggara Barat, Prop.","Lombok Utara, Kab.",ID.NB.LU,2015,YR2015,53.10070038,44.9131813
"Nusa Tenggara Barat, Prop.","Lombok Utara, Kab.",ID.NB.LU,2016,YR2016,65.68365479,45.20248032
"Nusa Tenggara Barat, Prop.","Lombok Utara, Kab.",ID.NB.LU,2017,YR2017,58.65069199,60.31947327
"Nusa Tenggara Barat, Prop.","Lombok Utara, Kab.",ID.NB.LU,2018,YR2018,62.92264557,65.64945221
"Nusa Tenggara Barat, Prop.","Lombok Utara, Kab.",ID.NB.LU,2019,YR2019,55.76047897,58.00999832
"Nusa Tenggara Barat, Prop.","Lombok Utara, Kab.",ID.NB.LU,2020,YR2020,62.57880402,71.42656708
"Nusa Tenggara Barat, Prop.","Sumbawa Barat, Kab.",ID.NB.SB,2011,YR2011,80.00607,63.92062
"Nusa Tenggara Barat, Prop.","Sumbawa Barat, Kab.",ID.NB.SB,2012,YR2012,82.36,65.57
"Nusa Tenggara Barat, Prop.","Sumbawa Barat, Kab.",ID.NB.SB,2013,YR2013,89.46070099,65.13282013
"Nusa Tenggara Barat, Prop.","Sumbawa Barat, Kab.",ID.NB.SB,2014,YR2014,85.03171539,68.19087219
"Nusa Tenggara Barat, Prop.","Sumbawa Barat, Kab.",ID.NB.SB,2015,YR2015,79.41461945,77.74861145
"Nusa Tenggara Barat, Prop.","Sumbawa Barat, Kab.",ID.NB.SB,2016,YR2016,82.71952057,80.05967712
"Nusa Tenggara Barat, Prop.","Sumbawa Barat, Kab.",ID.NB.SB,2017,YR2017,83.56798553,92.96569061
"Nusa Tenggara Barat, Prop.","Sumbawa Barat, Kab.",ID.NB.SB,2018,YR2018,87.78979492,93.90603638
"Nusa Tenggara Barat, Prop.","Sumbawa Barat, Kab.",ID.NB.SB,2019,YR2019,85.56316376,94.61186981
"Nusa Tenggara Barat, Prop.","Sumbawa Barat, Kab.",ID.NB.SB,2020,YR2020,87.184021,91.83106995
"Nusa Tenggara Barat, Prop.","Sumbawa, Kab.",ID.NB.SU,2011,YR2011,72.40287,51.59348
"Nusa Tenggara Barat, Prop.","Sumbawa, Kab.",ID.NB.SU,2012,YR2012,68.24,56.56
"Nusa Tenggara Barat, Prop.","Sumbawa, Kab.",ID.NB.SU,2013,YR2013,69.88367462,58.8263588
"Nusa Tenggara Barat, Prop.","Sumbawa, Kab.",ID.NB.SU,2014,YR2014,77.22311401,60.91971588
"Nusa Tenggara Barat, Prop.","Sumbawa, Kab.",ID.NB.SU,2015,YR2015,81.75283813,66.37561035
"Nusa Tenggara Barat, Prop.","Sumbawa, Kab.",ID.NB.SU,2016,YR2016,74.95276642,68.56586456
"Nusa Tenggara Barat, Prop.","Sumbawa, Kab.",ID.NB.SU,2017,YR2017,77.76898193,64.39491272
"Nusa Tenggara Barat, Prop.","Sumbawa, Kab.",ID.NB.SU,2018,YR2018,78.40205383,71.31710052
"Nusa Tenggara Barat, Prop.","Sumbawa, Kab.",ID.NB.SU,2019,YR2019,78.24855804,76.46572876
"Nusa Tenggara Barat, Prop.","Sumbawa, Kab.",ID.NB.SU,2020,YR2020,81.90937805,78.54573059
"Nusa Tenggara Timur, Prop.","Alor, Kab.",ID.NT.AL,2011,YR2011,55.39184,60.87156
"Nusa Tenggara Timur, Prop.","Alor, Kab.",ID.NT.AL,2012,YR2012,45.06,57.76
"Nusa Tenggara Timur, Prop.","Alor, Kab.",ID.NT.AL,2013,YR2013,39.5978775,62.5256958
"Nusa Tenggara Timur, Prop.","Alor, Kab.",ID.NT.AL,2014,YR2014,33.07385254,64.81680298
"Nusa Tenggara Timur, Prop.","Alor, Kab.",ID.NT.AL,2015,YR2015,41.46186066,61.26861572
"Nusa Tenggara Timur, Prop.","Alor, Kab.",ID.NT.AL,2016,YR2016,47.99697876,63.62076569
"Nusa Tenggara Timur, Prop.","Alor, Kab.",ID.NT.AL,2017,YR2017,44.51977921,68.47704315
"Nusa Tenggara Timur, Prop.","Alor, Kab.",ID.NT.AL,2018,YR2018,59.18109512,66.34234619
"Nusa Tenggara Timur, Prop.","Alor, Kab.",ID.NT.AL,2019,YR2019,57.06939697,78.90773773
"Nusa Tenggara Timur, Prop.","Alor, Kab.",ID.NT.AL,2020,YR2020,42.98866272,76.53956604
"Nusa Tenggara Timur, Prop.","Belu, Kab.",ID.NT.BE,2011,YR2011,41.19296,50.60449
"Nusa Tenggara Timur, Prop.","Belu, Kab.",ID.NT.BE,2012,YR2012,47.45,49.39
"Nusa Tenggara Timur, Prop.","Belu, Kab.",ID.NT.BE,2013,YR2013,45.46513748,51.94857788
"Nusa Tenggara Timur, Prop.","Belu, Kab.",ID.NT.BE,2014,YR2014,60.02801132,55.7833786
"Nusa Tenggara Timur, Prop.","Belu, Kab.",ID.NT.BE,2015,YR2015,67.88489532,68.41108704
"Nusa Tenggara Timur, Prop.","Belu, Kab.",ID.NT.BE,2016,YR2016,63.87472916,67.21453857
"Nusa Tenggara Timur, Prop.","Belu, Kab.",ID.NT.BE,2017,YR2017,58.94321823,63.68309402
"Nusa Tenggara Timur, Prop.","Belu, Kab.",ID.NT.BE,2018,YR2018,60.18963623,70.09374237
"Nusa Tenggara Timur, Prop.","Belu, Kab.",ID.NT.BE,2019,YR2019,66.11473846,77.48587799
"Nusa Tenggara Timur, Prop.","Belu, Kab.",ID.NT.BE,2020,YR2020,68.81907654,79.38582611
"Nusa Tenggara Timur, Prop.","Ende, Kab.",ID.NT.EN,2011,YR2011,83.50593,64.20473
"Nusa Tenggara Timur, Prop.","Ende, Kab.",ID.NT.EN,2012,YR2012,82.67,63.57
"Nusa Tenggara Timur, Prop.","Ende, Kab.",ID.NT.EN,2013,YR2013,80.64813232,63.16362
"Nusa Tenggara Timur, Prop.","Ende, Kab.",ID.NT.EN,2014,YR2014,79.00617981,64.67986298
"Nusa Tenggara Timur, Prop.","Ende, Kab.",ID.NT.EN,2015,YR2015,88.60191345,65.2592392
"Nusa Tenggara Timur, Prop.","Ende, Kab.",ID.NT.EN,2016,YR2016,78.9938736,63.66084671
"Nusa Tenggara Timur, Prop.","Ende, Kab.",ID.NT.EN,2017,YR2017,80.48526764,64.98625946
"Nusa Tenggara Timur, Prop.","Ende, Kab.",ID.NT.EN,2018,YR2018,83.60157013,68.04193878
"Nusa Tenggara Timur, Prop.","Ende, Kab.",ID.NT.EN,2019,YR2019,86.47059631,65.85373688
"Nusa Tenggara Timur, Prop.","Ende, Kab.",ID.NT.EN,2020,YR2020,84.00418854,67.69581604
"Nusa Tenggara Timur, Prop.","Flores Timur, Kab.",ID.NT.FT,2011,YR2011,56.77485,68.62669
"Nusa Tenggara Timur, Prop.","Flores Timur, Kab.",ID.NT.FT,2012,YR2012,75.29,66.79
"Nusa Tenggara Timur, Prop.","Flores Timur, Kab.",ID.NT.FT,2013,YR2013,80.11831665,73.62194061
"Nusa Tenggara Timur, Prop.","Flores Timur, Kab.",ID.NT.FT,2014,YR2014,74.97254181,74.7193222
"Nusa Tenggara Timur, Prop.","Flores Timur, Kab.",ID.NT.FT,2015,YR2015,84.34215546,79.48532104
"Nusa Tenggara Timur, Prop.","Flores Timur, Kab.",ID.NT.FT,2016,YR2016,84.39842987,74.43230438
"Nusa Tenggara Timur, Prop.","Flores Timur, Kab.",ID.NT.FT,2017,YR2017,81.84031677,77.99930573
"Nusa Tenggara Timur, Prop.","Flores Timur, Kab.",ID.NT.FT,2018,YR2018,88.95463562,83.6908493
"Nusa Tenggara Timur, Prop.","Flores Timur, Kab.",ID.NT.FT,2019,YR2019,71.1663208,85.77991486
"Nusa Tenggara Timur, Prop.","Flores Timur, Kab.",ID.NT.FT,2020,YR2020,78.60466003,83.65965271
"Nusa Tenggara Timur, Prop.","Kupang, Kab.",ID.NT.KR,2011,YR2011,61.1776,73.95485
"Nusa Tenggara Timur, Prop.","Kupang, Kab.",ID.NT.KR,2012,YR2012,55.7,70.12
"Nusa Tenggara Timur, Prop.","Kupang, Kab.",ID.NT.KR,2013,YR2013,48.46866608,73.56051636
"Nusa Tenggara Timur, Prop.","Kupang, Kab.",ID.NT.KR,2014,YR2014,47.98293304,78.17946625
"Nusa Tenggara Timur, Prop.","Kupang, Kab.",ID.NT.KR,2015,YR2015,54.62399292,80.96453857
"Nusa Tenggara Timur, Prop.","Kupang, Kab.",ID.NT.KR,2016,YR2016,58.96253586,79.31621552
"Nusa Tenggara Timur, Prop.","Kupang, Kab.",ID.NT.KR,2017,YR2017,70.50151062,81.7849884
"Nusa Tenggara Timur, Prop.","Kupang, Kab.",ID.NT.KR,2018,YR2018,69.20903015,81.6307373
"Nusa Tenggara Timur, Prop.","Kupang, Kab.",ID.NT.KR,2019,YR2019,62.66884613,84.17567444
"Nusa Tenggara Timur, Prop.","Kupang, Kab.",ID.NT.KR,2020,YR2020,66.13829803,84.65726471
"Nusa Tenggara Timur, Prop.","Lembata, Kab.",ID.NT.LE,2011,YR2011,56.14938,74.7515
"Nusa Tenggara Timur, Prop.","Lembata, Kab.",ID.NT.LE,2012,YR2012,64.5,73.16
"Nusa Tenggara Timur, Prop.","Lembata, Kab.",ID.NT.LE,2013,YR2013,41.20238876,83.4128952
"Nusa Tenggara Timur, Prop.","Lembata, Kab.",ID.NT.LE,2014,YR2014,42.3481102,84.64720154
"Nusa Tenggara Timur, Prop.","Lembata, Kab.",ID.NT.LE,2015,YR2015,62.12815475,83.64352417
"Nusa Tenggara Timur, Prop.","Lembata, Kab.",ID.NT.LE,2016,YR2016,66.14896393,81.64756012
"Nusa Tenggara Timur, Prop.","Lembata, Kab.",ID.NT.LE,2017,YR2017,61.67355347,84.58921051
"Nusa Tenggara Timur, Prop.","Lembata, Kab.",ID.NT.LE,2018,YR2018,66.71170044,79.93552399
"Nusa Tenggara Timur, Prop.","Lembata, Kab.",ID.NT.LE,2019,YR2019,58.12199783,90.39984131
"Nusa Tenggara Timur, Prop.","Lembata, Kab.",ID.NT.LE,2020,YR2020,66.16680908,90.12630463
"Nusa Tenggara Timur, Prop.","Malaka, Kab.",ID.NT.ML,2011,YR2011,,
"Nusa Tenggara Timur, Prop.","Malaka, Kab.",ID.NT.ML,2012,YR2012,,
"Nusa Tenggara Timur, Prop.","Malaka, Kab.",ID.NT.ML,2013,YR2013,,
"Nusa Tenggara Timur, Prop.","Malaka, Kab.",ID.NT.ML,2014,YR2014,,
"Nusa Tenggara Timur, Prop.","Malaka, Kab.",ID.NT.ML,2015,YR2015,36.38731384,37.89932251
"Nusa Tenggara Timur, Prop.","Malaka, Kab.",ID.NT.ML,2016,YR2016,51.00442886,41.66917801
"Nusa Tenggara Timur, Prop.","Malaka, Kab.",ID.NT.ML,2017,YR2017,50.36059189,52.42390442
"Nusa Tenggara Timur, Prop.","Malaka, Kab.",ID.NT.ML,2018,YR2018,50.04943085,44.49230576
"Nusa Tenggara Timur, Prop.","Malaka, Kab.",ID.NT.ML,2019,YR2019,54.41152573,58.46466446
"Nusa Tenggara Timur, Prop.","Malaka, Kab.",ID.NT.ML,2020,YR2020,40.11888504,62.51666641
"Nusa Tenggara Timur, Prop.","Manggarai Barat, Kab.",ID.NT.MB,2011,YR2011,48.19566,48.03126
"Nusa Tenggara Timur, Prop.","Manggarai Barat, Kab.",ID.NT.MB,2012,YR2012,35.95,47.73
"Nusa Tenggara Timur, Prop.","Manggarai Barat, Kab.",ID.NT.MB,2013,YR2013,50.84232712,58.10524368
"Nusa Tenggara Timur, Prop.","Manggarai Barat, Kab.",ID.NT.MB,2014,YR2014,43.43608475,54.00722122
"Nusa Tenggara Timur, Prop.","Manggarai Barat, Kab.",ID.NT.MB,2015,YR2015,58.63199997,64.86922455
"Nusa Tenggara Timur, Prop.","Manggarai Barat, Kab.",ID.NT.MB,2016,YR2016,52.08528519,55.34083176
"Nusa Tenggara Timur, Prop.","Manggarai Barat, Kab.",ID.NT.MB,2017,YR2017,56.7691803,57.78728867
"Nusa Tenggara Timur, Prop.","Manggarai Barat, Kab.",ID.NT.MB,2018,YR2018,73.41156769,63.32990646
"Nusa Tenggara Timur, Prop.","Manggarai Barat, Kab.",ID.NT.MB,2019,YR2019,65.63430023,68.24717712
"Nusa Tenggara Timur, Prop.","Manggarai Barat, Kab.",ID.NT.MB,2020,YR2020,64.32061005,75.6370163
"Nusa Tenggara Timur, Prop.","Manggarai Timur, Kab.",ID.NT.MT,2011,YR2011,26.04099,68.85795
"Nusa Tenggara Timur, Prop.","Manggarai Timur, Kab.",ID.NT.MT,2012,YR2012,21.67,79.84
"Nusa Tenggara Timur, Prop.","Manggarai Timur, Kab.",ID.NT.MT,2013,YR2013,40.80176544,74.12181854
"Nusa Tenggara Timur, Prop.","Manggarai Timur, Kab.",ID.NT.MT,2014,YR2014,29.87874222,85.00640106
"Nusa Tenggara Timur, Prop.","Manggarai Timur, Kab.",ID.NT.MT,2015,YR2015,40.56106567,81.79072571
"Nusa Tenggara Timur, Prop.","Manggarai Timur, Kab.",ID.NT.MT,2016,YR2016,40.80799866,71.57912445
"Nusa Tenggara Timur, Prop.","Manggarai Timur, Kab.",ID.NT.MT,2017,YR2017,32.35105133,81.41356659
"Nusa Tenggara Timur, Prop.","Manggarai Timur, Kab.",ID.NT.MT,2018,YR2018,47.89816666,81.88371277
"Nusa Tenggara Timur, Prop.","Manggarai Timur, Kab.",ID.NT.MT,2019,YR2019,63.25870895,88.70812988
"Nusa Tenggara Timur, Prop.","Manggarai Timur, Kab.",ID.NT.MT,2020,YR2020,50.89545822,81.45193481
"Nusa Tenggara Timur, Prop.","Manggarai, Kab.",ID.NT.MA,2011,YR2011,60.88814,60.90103
"Nusa Tenggara Timur, Prop.","Manggarai, Kab.",ID.NT.MA,2012,YR2012,56.7,53.3
"Nusa Tenggara Timur, Prop.","Manggarai, Kab.",ID.NT.MA,2013,YR2013,52.57751846,59.87142944
"Nusa Tenggara Timur, Prop.","Manggarai, Kab.",ID.NT.MA,2014,YR2014,60.07732773,59.15119553
"Nusa Tenggara Timur, Prop.","Manggarai, Kab.",ID.NT.MA,2015,YR2015,61.83286285,62.11009598
"Nusa Tenggara Timur, Prop.","Manggarai, Kab.",ID.NT.MA,2016,YR2016,69.93817902,62.98253632
"Nusa Tenggara Timur, Prop.","Manggarai, Kab.",ID.NT.MA,2017,YR2017,63.35752487,61.45531464
"Nusa Tenggara Timur, Prop.","Manggarai, Kab.",ID.NT.MA,2018,YR2018,79.62086487,66.30138397
"Nusa Tenggara Timur, Prop.","Manggarai, Kab.",ID.NT.MA,2019,YR2019,76.69273376,67.07740784
"Nusa Tenggara Timur, Prop.","Manggarai, Kab.",ID.NT.MA,2020,YR2020,75.61824036,74.29546356
"Nusa Tenggara Timur, Prop.","Nagekeo, Kab.",ID.NT.NA,2011,YR2011,70.81384,68.60622
"Nusa Tenggara Timur, Prop.","Nagekeo, Kab.",ID.NT.NA,2012,YR2012,64.84,70.87
